id,text,url_media,quantity_likes,quantity_retweets,quantity_quotes,quantity_replys,timestamp,twitter_account_id
806,RT @destructoid: Review: Shadow Complex Remastered https://t.co/mialARMywt https://t.co/JiLQERoa8A,,0,6,0,0,2016-03-16T22:05:08.000Z,0
807,@RevistaArkade @ChAIRGAMES DM us and we will send you an email contact.,,0,0,0,1,2016-03-16T21:48:22.000Z,0
808,@Adventfire @GameOverGreggy - these are Xbox One. Launched today!,,2,1,0,0,2016-03-16T20:55:05.000Z,0
809,Live right NOW with @GameOverGreggy on https://t.co/gV9qdfONxX. Free Shadow Complex codes to grab! https://t.co/lyxMtvTmQ4,,36,20,0,5,2016-03-16T20:07:29.000Z,0
810,LIVE on #Periscope: Shadow Complex at GDC https://t.co/9n1jFVYM93,,1,2,0,1,2016-03-16T20:02:15.000Z,0
811,"@Brendan_Keelan @Xbox unfortunately no, but you can play your original copy using Xbox One's backward compatibility.",,0,0,0,0,2016-03-16T19:34:18.000Z,0
812,"@Expendable69 sorry, you can still play your original version with the Xbox One backwards compatibility.",,0,0,0,1,2016-03-16T19:23:45.000Z,0
813,"RT @Xbox: Experience #Xbox360 hit @ShadowComplex [T], completely remastered for #XboxOne: https://t.co/qJs8rqtk5d
https://t.co/SgCLr9OeMe",,0,122,0,0,2016-03-16T19:09:14.000Z,0
814,@prettychillguy @Xbox @Official_GDC @ChAIRGAMES get one here: https://t.co/C4PFmEQ8Jv,,0,0,0,0,2016-03-16T18:34:09.000Z,0
815,@ZTGD don't fight it!,,1,0,0,0,2016-03-16T17:35:19.000Z,0
816,@velvetdarkling @majornelson we're working on getting it into Germany! You can play it now on PC if you can't wait: https://t.co/eBpvRVDqEl,,0,0,0,0,2016-03-16T17:34:40.000Z,0
817,Be sure to stop by the @Xbox lobby bar @Official_GDC to score some Shadow Complex swag. #GDC16 https://t.co/OW1VBKQbi2,,6,3,0,1,2016-03-16T16:54:19.000Z,0
818,@stacks_gaming you won't regret it!,,0,0,0,0,2016-03-16T16:42:42.000Z,0
819,@iamironwolf shoot us a DM,,1,0,0,0,2016-03-16T16:31:40.000Z,0
820,@CosasdeJuegosAM sent a DM,,0,0,0,0,2016-03-16T16:30:56.000Z,0
821,@Mrjoshnichols have fun!,,0,0,0,0,2016-03-16T16:25:21.000Z,0
822,@mrbasil_pesto running on water is in the game! Have fun playing it again!,,0,0,0,0,2016-03-16T16:25:05.000Z,0
823,@NemesisLegion @FermbizX it;s actually available on PC now here: https://t.co/7bIYDZLWTg. Comes out for PS4 in May!,,1,1,0,0,2016-03-16T16:20:51.000Z,0
824,@TheRealMKelley you can play your original version using Xbox One's backwards compatibility.,,0,0,0,0,2016-03-16T16:19:40.000Z,0
825,@Ozone_Plays we're expecting to release it on PS4 in May!,,0,0,0,0,2016-03-16T16:19:01.000Z,0
826,@stevlandjudkins we're expecting to release the game for PS4 in May!,,1,0,0,1,2016-03-16T16:18:06.000Z,0
827,"@Born2beSlicker @majornelson sorry, but you can still play your original version using Xbox One's backwards compatibility.",,0,0,0,3,2016-03-16T15:56:17.000Z,0
828,@McLustigde we're working on getting in into Germany. You can download it now on PC if you can't wait: https://t.co/7bIYDZLWTg,,0,0,0,0,2016-03-16T15:52:46.000Z,0
829,@SolidStrato unfortunately it's not still free for PC :/,,0,0,0,0,2016-03-16T15:35:53.000Z,0
830,"@MiKeMcDnet unfortunately no discount for 360 owners, but you can play your original version using Xbox One's backwards compatibility.",,0,0,0,1,2016-03-16T15:35:09.000Z,0
831,"@Life_is_Xbox sorry do discount available for 360 players, but you can play your original version using Xbox One's backwards compatibility.",,0,0,0,0,2016-03-16T15:33:27.000Z,0
832,@Behindshadows @majornelson you can play your original version using Xbox One's backwards compatibility.,,0,0,0,0,2016-03-16T15:30:59.000Z,0
833,"@lancscoder @majornelson unfortunately no, but you can play your original version using Xbox One's backwards compatibility.",,0,0,0,0,2016-03-16T15:30:37.000Z,0
834,@Minat0PT @majornelson it was free on PC for the month of December. You can play the original free using Xbox One's backwards compatibility.,,0,0,0,3,2016-03-16T15:29:23.000Z,0
835,@sabin1981 we released the free version only for a month. This is the same version but now available on Xbox One. PS4 &amp; Steam coming in May.,,0,0,0,1,2016-03-16T15:28:20.000Z,0
836,@wwfmankind @PlayStation We expect the game will be released for PS4 in May!,,0,0,0,1,2016-03-16T15:20:08.000Z,0
837,RT @majornelson: .@shadowcomplex Remastered is now available for Xbox One. https://t.co/YkKzF1y0Kt https://t.co/LaFPh7A4E2,,0,92,0,0,2016-03-16T15:14:35.000Z,0
838,@DeathClutch216 @DORE135 The game is available for $14.99 across available platforms.,,1,0,0,0,2016-03-16T15:12:10.000Z,0
839,@NewWombat he has received no royalties from the game.,,0,0,0,1,2016-03-16T15:11:32.000Z,0
840,RT @MitchyD: @lauramustard @shadowcomplex ^_^,,0,1,0,0,2016-03-16T15:02:08.000Z,0
841,@anthimseIf The Remastered version is a separate version and will be $14.99.,,1,0,0,0,2016-03-16T15:01:53.000Z,0
842,@anthimseIf yes,,0,0,0,0,2016-03-16T15:01:51.000Z,0
843,"@DeathClutch216 @DORE135 unfortunately no, but you can still play your original version through Xbox One's backwards compatibility.",,1,0,0,1,2016-03-16T14:59:05.000Z,0
844,"@dwr3ck3d no, but you can still play your original version through Xbox One's backwards compatibility.",,0,0,0,1,2016-03-16T14:58:46.000Z,0
845,@anthimseIf you can still play your original version through Xbox One's backwards compatibility.,,2,0,0,1,2016-03-16T14:58:07.000Z,0
846,@DORE135 We expect the game will be released for PS4 and Steam in May!,,5,4,0,2,2016-03-16T14:25:13.000Z,0
847,ChAIR's #ShadowComplex is remastered and available starting today on #XboxOne! https://t.co/mAnnUmu98W https://t.co/A8boeGJaxo,,49,43,0,8,2016-03-16T14:04:30.000Z,0
848,Come visit us at @Official_GDC and watch our @periscopetv stream tomorrow at 2pm MST @shadowcomplex #GDC16 https://t.co/5jO82nc43R,,2,1,0,0,2016-03-15T19:33:10.000Z,0
849,Come check out Shadow Complex Remastered at the Xbox booth at @Official_GDC! #gdc #gdc16 #gdc2016 https://t.co/5Kj8r9cBpo,,19,15,0,0,2016-03-14T16:49:04.000Z,0
850,We'll be at the @Xbox Lobby Bar booth at GDC. Come visit and get a preview of Shadow Complex Remastered on Xbox One! https://t.co/2F2frLywGQ,,2,4,0,2,2016-03-10T17:00:05.000Z,0
851,"Due to a change in plans this week, @Greenalink is joining us for a surprise community announcement. Watch stream: https://t.co/3R3cLuximX",,3,1,0,0,2016-03-09T20:57:29.000Z,0
852,Maintenance is complete and we are back online - let's play some Shadow Complex!,,2,0,0,1,2016-03-09T16:41:03.000Z,0
853,Check out this interesting discussion comparing Shadow Complex to some classic games. https://t.co/rSUg3pue5N,,2,0,0,0,2016-03-09T16:14:20.000Z,0
854,Reminder: Shadow Complex Remastered and our forums will be offline temporarily starting now. https://t.co/fu4Fcu9ouk,,2,3,0,0,2016-03-09T16:09:26.000Z,0
855,Scheduled server maintenance tomorrow starting at 11am EST - the game and forums will be offline temporarily. https://t.co/vVEVISvORi,,1,1,0,0,2016-03-09T00:08:40.000Z,0
856,Don't miss @JohnGaudiosi on our stream Wed at 2pm MST: https://t.co/PqhVsDRCus Check out his previous writing on SC: https://t.co/vEhCCzoJRZ,,1,0,0,0,2016-03-08T18:53:18.000Z,0
857,We're honored to have game journalist @JohnGaudiosi join us on our Live Stream this week: https://t.co/PqhVsDRCus https://t.co/4zQ2PUFvLl,,3,2,0,0,2016-03-07T20:01:40.000Z,0
858,RT @action_jay: Finished Shadow Complex with 100%. Now really in the mood for more Metroid/Castlevania,,0,1,0,0,2016-03-07T16:53:25.000Z,0
859,@Milo_del_mal Thanks!,,0,0,0,0,2016-03-07T16:44:46.000Z,0
860,@Milo_del_mal Bonus?,,0,0,0,1,2016-03-07T01:48:59.000Z,0
861,RT @Rydoofall: Shadow Complex Remastered #6 (HD 1080p 60fps) #videogames #ShadowComplex @shadowcomplex @ChAIRGAMES @EpicGames https://t.co/â€¦,,0,1,0,0,2016-03-05T05:43:08.000Z,0
862,Missed our stream with @Greenalink last week? Check it out here: https://t.co/1vPT3tTKNV,,3,1,0,0,2016-03-04T16:37:01.000Z,0
863,#ThrowbackThursday to Shadow Complex in Real Life! Did you miss this awesome video from @DarkPixelTV? https://t.co/5TtraQX0hA,,2,1,0,0,2016-03-03T17:30:44.000Z,0
864,RT @Rydoofall: Shadow Complex Remastered #4 (HD 1080p 60fps) #videogames #ShadowComplex @shadowcomplex @ChAIRGAMES @EpicGames https://t.co/â€¦,,0,1,0,0,2016-03-03T15:55:42.000Z,0
865,Curious about motion capture? Watch our live stream right now: https://t.co/PqhVsE9dT2 Ask a question to enter to win a Shadow Complex map!,,1,1,0,0,2016-03-02T20:58:58.000Z,0
866,Join our Mocap live stream today at 2pm MST for a chance to win a Shadow Complex map poster! https://t.co/PqhVsDRCus https://t.co/spziZGYXS3,,3,0,0,0,2016-03-02T17:41:06.000Z,0
867,"Join our live stream tomorrow at 2pm MST on @Twitch https://t.co/PqhVsDRCus
Come learn about the #Mocap process! https://t.co/U75NcRNUgL",,11,5,0,0,2016-03-01T17:43:12.000Z,0
868,"@Sebianoti It's been sent out! We'll have another giveaway this week, so be sure to tune in.",,0,0,0,1,2016-03-01T17:36:49.000Z,0
869,RT @Rydoofall: Shadow Complex Remastered #2 (HD 1080p 60fps) #videogames #ShadowComplex @shadowcomplex @ChAIRGAMES @EpicGames https://t.co/â€¦,,0,2,0,0,2016-03-01T03:43:51.000Z,0
870,"Happy #LeapDay! You've got an extra day, why not play Shadow Complex? https://t.co/x3UjmDPmRq https://t.co/t43hobbCal",,6,0,0,0,2016-02-29T18:34:44.000Z,0
871,#FlashbackFriday to this achievement guide from @RoosterTeeth https://t.co/0wnzoDmL1W Have you found them all in Shadow Complex Remastered?,,1,0,0,0,2016-02-26T17:36:53.000Z,0
872,You can never catch Jason! #Pokemon20  #ShadowComplex @ChAIRGAMES #TrainOn https://t.co/N4Ro55hqpB,,5,6,0,0,2016-02-25T18:00:33.000Z,0
873,RT @Greenalink: Thank you @shadowcomplex .@ChAIRGAMES &amp; @bradBGG for inviting me as a guest star for this week's episode. I'll submit this â€¦,,0,2,0,0,2016-02-24T23:25:33.000Z,0
874,We are streaming right now with @Greenalink: https://t.co/PqhVsE9dT2 Watch and join the chat to enter to win a Shadow Complex poster!,,1,2,0,1,2016-02-24T21:03:37.000Z,0
875,Four hrs until @Greenalink joins us on Twitch: https://t.co/PqhVsDRCus Watch his speedrun from @GamesDoneQuick 2016 https://t.co/tJ7Z2UIOTi,,3,3,0,0,2016-02-24T17:31:36.000Z,0
876,Join @GamesDoneQuick veteran @Greenalink tomorrow at 2pm MST on our live stream: https://t.co/PqhVsDRCus,,1,1,0,2,2016-02-23T23:39:18.000Z,0
877,Ready to run? @Greenalink will join our stream this week to share speedrunning tips: https://t.co/PqhVsE9dT2 https://t.co/jNp32qZYIK,,3,3,0,1,2016-02-22T20:06:26.000Z,0
878,The people want to know! What Shadow Complex power-up are you? Take the quiz to find out: https://t.co/MH9EDhVceZ https://t.co/pSPQVw3Ef7,,2,4,0,2,2016-02-19T18:22:03.000Z,0
879,#ThrowbackThursday Elite unit concept art. What is your favorite Shadow Complex enemy? #TBT https://t.co/BBr62gRmLL,,2,0,0,1,2016-02-18T17:56:17.000Z,0
880,RT @ChAIRGAMES: Don't forget! You can get Shadow Complex on PC right now for just $15! Get it at https://t.co/4OYmMot8le https://t.co/igzbaâ€¦,,0,4,0,0,2016-02-18T17:53:15.000Z,0
881,"@fastertracktalk Yes, should still be free on your account.",,0,0,0,0,2016-02-18T00:19:37.000Z,0
882,Watch our Shadow Complex Live Stream right now! Ask a question on @Twitch for a chance to win a T-shirt! https://t.co/PqhVsE9dT2,,1,1,0,0,2016-02-17T21:00:12.000Z,0
883,Which Shadow Complex power-up are you? Find out in our new quiz: https://t.co/MH9EDhVceZ https://t.co/nGC1WgBT3W,,0,0,0,0,2016-02-17T16:27:46.000Z,0
884,RT @Kankui: Still ranked high in @ShadowComplex even after all these years! 207th (There's at least 250k that have played. ) https://t.co/gâ€¦,,0,1,0,0,2016-02-17T03:01:53.000Z,0
885,We're back! Join us for our live stream tomorrow at 2pm MST! Subscribe here: https://t.co/PqhVsDRCus https://t.co/goKFgi5WHg,,1,1,0,0,2016-02-16T18:00:23.000Z,0
886,"@james176 @Bruugar @YouTube Nothing to announce yet, but stay tuned.",,0,0,0,0,2016-02-15T20:56:34.000Z,0
887,Don't miss this German language Let's Play of Shadow Complex Remastered from @Bruugar https://t.co/59t3UYjyQc,,14,3,0,1,2016-02-15T17:49:20.000Z,0
888,Happy Valentine's Day from Shadow Complex! #ValentinesDay #Valentinesweekend #ValentinesDaySurvivalTips #Valentine https://t.co/lE38bYyp2X,,4,6,0,0,2016-02-12T23:02:29.000Z,0
889,#ThrowbackThursday Return to the complex! What's your favorite area in Shadow Complex? #TBT https://t.co/x3UjmDPmRq https://t.co/p6GJGe5ono,,0,0,0,1,2016-02-11T23:30:55.000Z,0
890,The stream will be starting a few minutes late. Please stand by! https://t.co/PqhVsE9dT2,,0,0,0,0,2016-02-10T21:01:38.000Z,0
891,RT @wuvein: Check out my new amazing hat thanks to @shadowcomplex https://t.co/kzYHNPvamN,,0,1,0,0,2016-02-10T03:09:15.000Z,0
892,"Join us tomorrow 2pm MST for our continued play-through of Shadow Complex remastered, LIVE! https://t.co/PqhVsE9dT2 https://t.co/5Xkz7XT4Zz",,1,0,0,0,2016-02-09T17:27:34.000Z,0
893,"@centurysavior If the stuttering persists, please reach out to our support team: https://t.co/2wDf7EGmMM",,0,0,0,0,2016-02-09T15:59:11.000Z,0
894,Missed our stream with @DonaldMustard? Catch the full archive our YouTube Channel: https://t.co/bs60FTKJX5,,1,2,0,0,2016-02-08T19:16:55.000Z,0
895,"@Therg00d @EpicGames @Xbox @PlayStation Nothing to announce yet, but we'll keep you posted!",,0,0,0,0,2016-02-08T17:44:11.000Z,0
896,RT @ChAIRGAMES: We can't just write our #ValentinesForVeterans! Our team created some beautiful art valentines to show our love! https://t.â€¦,,0,2,0,0,2016-02-05T23:17:47.000Z,0
897,Get fit and keep your resolutions with the Shadow Complex workout! #FitnessFriday #insanity_s  #p90x #workout https://t.co/79RaonAq1v,,7,8,0,0,2016-02-05T19:57:24.000Z,0
898,Plan your infiltration with the Shadow Complex map poster. Get it and more in our store! https://t.co/0ISikbpwEE https://t.co/CH65WiwZXb,,1,0,0,1,2016-02-04T17:50:08.000Z,0
899,@ChrisMacdonell @ChAIRGAMES - coming very soon!,,1,0,0,1,2016-02-03T21:43:28.000Z,0
900,@dean_gouldsbury - soon! Likely by spring of this year.,,1,1,0,1,2016-02-03T21:42:44.000Z,0
901,@danielkayser @DonaldMustard - maybe! ...you'll need to follow @spyjinx to know for sure. ;),,1,0,0,0,2016-02-03T21:39:29.000Z,0
902,RT @ChAIRGAMES: Happening now! Live on @Twitch with @DonaldMustard answering @shadowcomplex questions! https://t.co/SJ9uOUj70e https://t.coâ€¦,,0,1,0,0,2016-02-03T21:37:59.000Z,0
903,@danielkayser @DonaldMustard - thinks it's all about Cobra and guys with masks. And loves Destro!,,0,0,0,1,2016-02-03T21:31:34.000Z,0
904,@danielkayser @DonaldMustard - Super Metroid! But says Metroid Zero Mission is best game in genre.,,1,0,0,0,2016-02-03T21:29:55.000Z,0
905,Join our live stream with @DonaldMustard right now on Twitch: https://t.co/PqhVsE9dT2,,5,4,0,1,2016-02-03T21:01:44.000Z,0
906,Watch @DonaldMustard live today at 2pm MST. Ask a question to win a Shadow Complex hat! https://t.co/PqhVsDRCus https://t.co/Cv1PHdEPW8,,5,9,0,3,2016-02-03T17:22:47.000Z,0
907,"@ChrisMacdonell @ChAIRGAMES Nothing to announce yet, but please stay tuned!",,0,0,0,1,2016-02-03T16:08:09.000Z,0
908,Explore Shadow Complex with @RockLeeSmile in this in-depth play-through: https://t.co/G6kpCmw16D,,3,1,0,0,2016-02-02T17:42:43.000Z,0
909,"RT @EpicGames: Donald Mustard gives an intro to Shadow Complex, LIVE on Wed @ 2pm MST. Don't miss it! https://t.co/zbT4cIYYJq https://t.co/â€¦",,0,23,0,0,2016-02-01T22:20:25.000Z,0
910,Join @DonaldMustard on the Shadow Complex stream this week. Reply with questions for Donald! https://t.co/PqhVsDRCus https://t.co/Jr1itoqK9J,,7,5,0,0,2016-02-01T21:49:21.000Z,0
911,RT @Unorthodox13: [PC] Shadow Complex | Day 2 | 2D/3D/ All the D's |: https://t.co/cAmgbB0OJ9,,0,3,0,0,2016-01-29T17:22:12.000Z,0
912,Here's a fun look at Shadow Complex Remastered from @HubrisMosaic https://t.co/hmB12uDOJ8,,1,0,0,0,2016-01-28T16:55:49.000Z,0
913,Join us for our first Shadow Complex live stream - we need your feedback! Live now on Twitch: https://t.co/PqhVsE9dT2,,0,3,0,0,2016-01-27T21:01:25.000Z,0
914,"We need your help! Come watch our first test stream tomorrow, 2pm MST and give us feedback! https://t.co/PqhVsE9dT2 https://t.co/9R3yosFqWQ",,3,3,0,0,2016-01-26T23:42:08.000Z,0
915,@Philippe_Reis Please reach out to our support team and they can help: https://t.co/2wDf7EXXEk,,0,0,0,1,2016-01-26T16:05:54.000Z,0
916,#MondayMemory of this review of Shadow Complex from @destructoid https://t.co/FWwlq0sTnP,,0,0,0,0,2016-01-25T23:19:50.000Z,0
917,"RT @Greenalink: https://t.co/EMqd1i3xgL
Shadow Complex - Xbox 360 100% speed run (derust?)",,0,1,0,0,2016-01-25T16:42:43.000Z,0
918,"@Barnacules @vercusgames @GVirus @AxiomVerge In this case ""small"" may be relative, haha.",,1,0,0,1,2016-01-22T15:58:20.000Z,0
919,Siris has a bit of armor envy. @InfinityBlade https://t.co/ZfgACdX0c4,,1,1,0,0,2016-01-21T20:26:21.000Z,0
920,Have you found all the secrets in Shadow Complex Remastered version 1.1? Come play now: https://t.co/x3UjmDPmRq https://t.co/MYU3r7X0AB,,2,1,0,0,2016-01-20T20:58:33.000Z,0
921,@altf4towin @NoirMaybe A great suggestion.,,0,0,0,0,2016-01-20T02:44:23.000Z,0
922,We're starting a Shadow Complex @Twitch stream soon. What kind of broadcasts do you want to see? Let us know here: https://t.co/xjPgN9ohEk,,1,0,0,0,2016-01-19T16:32:38.000Z,0
923,"RT @Greenalink: Hey @shadowcomplex 
is this one of your hidden surprises?
https://t.co/Qk9AubiNH5",,0,2,0,0,2016-01-18T22:57:06.000Z,0
924,@Greenalink That was quick!,,0,0,0,0,2016-01-18T22:57:02.000Z,0
925,"RT @Greenalink: Holy moly, Shadow Complex Remastered update now supports 10 save slots!
Yay, now I can keep glitch hunting files up. https:â€¦",,0,1,0,0,2016-01-18T19:36:17.000Z,0
926,"The time is now! Update to version 1.1 for multiple save slots, the latest optimizations, and a few surprises! https://t.co/hqdZUyoQDe",,1,2,0,0,2016-01-18T18:50:22.000Z,0
927,RT @GVirus: Post-AGDQ2016 12 hour stream! @axiomverge @shadowcomplex: https://t.co/GhZllbHNqH,,0,3,0,0,2016-01-17T02:34:38.000Z,0
928,"@DeathClutch216 @IGN Nothing to announce yet, but we will keep you posted.",,0,0,0,1,2016-01-15T20:39:37.000Z,0
929,#FlashbackFriday to this review of the original release of Shadow Complex from @IGN https://t.co/vK4hTR12lW,,1,0,0,1,2016-01-15T17:59:46.000Z,0
930,@dTox508 Done!,,1,0,0,1,2016-01-15T16:34:27.000Z,0
931,#tbt #ThrowbackThursday This week we've got some early concept art of the power armor from Shadow Complex. https://t.co/czfUFSfwxM,,3,0,0,1,2016-01-14T20:47:43.000Z,0
932,"RT @Greenalink: More Shadow Complex Remastered 100% runs.
https://t.co/q5fVsNdjid",,0,2,0,0,2016-01-14T20:19:43.000Z,0
933,"RT @SpoilerAlertGC: Here's Episode 14, Shadow Complex!!! https://t.co/k4gpyjbuUD @shadowcomplex",,0,4,0,0,2016-01-14T04:46:34.000Z,0
934,@JoshuaCaleb75 @Smokeme_aKipper Glad to hear it was resolved! Let us know how you enjoy the game!,,0,0,0,0,2016-01-13T22:32:07.000Z,0
935,For your viewing pleasure: @Greenalink's amazing 8:40 Shadow Complex speedrun from #AGDQ2016 https://t.co/pC83Lcb9KU,,4,4,0,0,2016-01-13T21:00:09.000Z,0
936,@JoshuaCaleb75 Please reach out to our support team here and we should be able to help: https://t.co/2wDf7EXXEk,,0,0,0,0,2016-01-13T20:58:36.000Z,0
937,RT @sdremthix: Just finished @shadowcomplex Remastered. Such a great and fun game. Def. recommendation to everyone. #pcgaming #pcgames,,0,1,0,0,2016-01-13T16:07:10.000Z,0
938,Interested in speedrunning Shadow Complex Remastered? Come watch @Greenalink stream for tips on routes and tricks: https://t.co/o0HhZfhGpZ,,4,1,0,1,2016-01-12T16:28:37.000Z,0
939,"RT @ItsDonAllen: What normal people think: ""5-hour delay? FUCK!""

What I think: ""Well...time to play Shadow Complex.""

#pcgaming https://t.â€¦",,0,1,0,0,2016-01-12T02:15:40.000Z,0
940,"@Alex_dlc Nothing to announce yet, but we will keep you posted.",,0,0,0,0,2016-01-12T02:14:54.000Z,0
941,Watch @Mike_Matei and @cinemassacre take on Shadow Complex: https://t.co/X0Woo1tNJR,,1,0,0,0,2016-01-11T17:01:57.000Z,0
